key,char,skillType,name,command,fire,persistence,rigidity,totalFrame,hit,guard,cancel,damage,correction,dHit,dGuard,dPunish,saGauge,attackType,imageFile,movieFile,comment
luke,ルーク,必殺技,OD フラッシュナックル（2段目）,214 + PP,33,36,16,84,,,SA2,400,"",0,0,-300,350,上,フラッシュナックル.jpg,フラッシュナックル.mp4,""
luke,ルーク,必殺技,DDT,（ODフラッシュナックル後に）PP,1,1,,0,,,"",2500,"",0,0,0,3000,上,DDT.jpg,DDT.mp4,発動時にドライブゲージを10000消費　
luke,ルーク,必殺技,エアフラッシュナックル,（垂直 or 前ジャンプ中に）214 + P,14,18,13,44,,,"",700,"",200,-600,-800,800,上,エアフラッシュナックル.jpg,エアフラッシュナックル.mp4,※高空で空振り時硬直7F増加
luke,ルーク,必殺技,エアフラッシュナックル（ホールド）,（垂直 or 前ジャンプ中に） ホールド214 + P,23,28,15,65,,,"",1000,"",200,-700,-900,800,上,エアフラッシュナックル.jpg,エアフラッシュナックル.mp4,""
luke,ルーク,必殺技,OD エアフラッシュナックル,（垂直 or 前ジャンプ中に）214 + PP,14,19,15,47,,,"",1300,"",0,-700,-500,800,上,エアフラッシュナックル.jpg,エアフラッシュナックル.mp4,""
luke,ルーク,必殺技,アベンジャー,236 + K,,,45,0,,,"",0,"",0,0,0,0,"",アベンジャー.jpg,アベンジャー.mp4,13-31F　専用技に派生可
luke,ルーク,必殺技,OD アベンジャー,236 + KK,,,45,0,,,"",0,"",0,0,0,0,"",アベンジャー.jpg,アベンジャー.mp4,3-35F　アーマー判定（1回）@@EOL@@12-31F　専用技に派生可
luke,ルーク,必殺技,ノーチェイサー,（アベンジャー中に）P,12,21,16,48,,-6,SA3,900,"",200,-500,-500,1000,上,ノーチェイサー.jpg,ノーチェイサー.mp4,""
luke,ルーク,必殺技,OD ノーチェイサー,（ODアベンジャー中に）P,12,21,16,48,,-6,SA2,1300,始動補正50%,0,-500,-500,1250,上,ノーチェイサー.jpg,ノーチェイサー.mp4,""
luke,ルーク,必殺技,インパラー,（アベンジャー中に）K,13,13,22,47,,-8,"",1200,"",220,-400,-500,1200,中,インパラー.jpg,インパラー.mp4,空振り時硬直5F増加
luke,ルーク,必殺技,OD インパラー,（ODアベンジャー中に）K,13,13,19,44,,-5,"",1200,始動補正50%,0,-400,-500,1250,中,インパラー.jpg,インパラー.mp4,""
luke,ルーク,必殺技,弱 ライジングアッパー,623 + PL,5,14,12,30,,-27,SA3,900,"",200,-400,-500,800,上,ライジングアッパー.jpg,ライジングアッパー.mp4,1-14F　空中判定の攻撃に対して無敵@@EOL@@8-36F　空中判定@@EOL@@※持続の3F目以降は個別ダメージ（800）
luke,ルーク,必殺技,中 ライジングアッパー,623 + PM,6,15,12,32,,-29,SA3,1000,"",200,-400,-500,800,上,ライジングアッパー.jpg,ライジングアッパー.mp4,1-8F　空中判定の攻撃に対して無敵@@EOL@@9-39F　空中判定@@EOL@@※持続の3F目以降は個別ダメージ（800）
luke,ルーク,必殺技,強 ライジングアッパー,623 + PH,9,18,15,41,,-33,SA3,1200,"",200,-400,-500,800,上,ライジングアッパー.jpg,ライジングアッパー.mp4,1-9F　空中判定の攻撃に対して無敵@@EOL@@11-43F　空中判定@@EOL@@※持続の2F目以降は個別ダメージ（800）
luke,ルーク,必殺技,OD ライジングアッパー,623 + PP,6,15,15,35,,-40,"",1400,"",0,-200,0,1000,上,ライジングアッパー.jpg,ライジングアッパー.mp4,1-10F　完全無敵@@EOL@@8-50F　空中判定@@EOL@@ヒット時のみスラムダンクへ派生可
luke,ルーク,必殺技,スラムダンク,（ODライジングアッパー後に）PP,16,18,16,49,,,"",600,"",0,-400,0,700,中,スラムダンク.jpg,スラムダンク.mp4,発動時にドライブゲージを10000消費
luke,ルーク,スーパーアーツ,SA1 バルカンブラスト,236236 + P,6,,108,0,,-29,"",2000,"",0,-250,-500,0,上・弾,バルカンブラスト.jpg,バルカンブラスト.mp4,1-6F　打撃・投げに対して無敵@@EOL@@最低保障ダメージ30％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない
luke,ルーク,スーパーアーツ,SA2 イレイザー,214214 + P,5,7,51,62,,-29,"",2800,"",0,-500,-1000,0,上,イレイザー.jpg,イレイザー.mp4,1-7F　完全無敵@@EOL@@ヒット時2段目以降に派生@@EOL@@最低保障ダメージ40％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない
luke,ルーク,スーパーアーツ,SA3 ペイルライダー,236236 + K,10,13,92,114,,-42,"",4000,※即時補正10%,0,-750,-1500,0,上,ペイルライダー.jpg,ペイルライダー.mp4,相手との距離に応じて発生が変化@@EOL@@密着発動時@@EOL@@発生10F　1-13F完全無敵@@EOL@@最遠距離発動時@@EOL@@発生27F　1-13F完全無敵@@EOL@@最低保障ダメージ50％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@※必殺技キャンセル時のみ適用
luke,ルーク,スーパーアーツ,CA ペイルライダー,（体力25%以下で）236236 + K,10,13,92,114,,-42,"",4500,※即時補正10%,0,-1000,-2000,0,上,ペイルライダー.jpg,ペイルライダー.mp4,相手との距離に応じて発生が変化@@EOL@@密着発動時@@EOL@@発生10F　1-13F完全無敵@@EOL@@最遠距離発動時@@EOL@@発生27F　1-13F完全無敵@@EOL@@最低保障ダメージ50％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@※必殺技キャンセル時のみ適用
luke,ルーク,通常投げ,スウィーパー,（近距離で） N or 6 + PLKL,5,7,23,34,,,"",1200,即時補正20%,200,0,-1000,2000,投,スウィーパー.jpg,スウィーパー.mp4,パニッシュカウンター時以下の性能変化@@EOL@@・ダメージ2040@@EOL@@・SAゲージ4000増加@@EOL@@・ハードノックダウン
luke,ルーク,通常投げ,スクラッパー,（近距離で） 4 + PLKL,5,7,23,34,,,"",1200,即時補正20%,200,0,-1000,2000,投,スクラッパー.jpg,スクラッパー.mp4,パニッシュカウンター時以下の性能変化@@EOL@@・ダメージ2040@@EOL@@・SAゲージ4000増加@@EOL@@・ハードノックダウン
luke,ルーク,共通システム,前方ステップ,66,,,19,0,,,"",0,"",0,0,0,0,"",,,""
luke,ルーク,共通システム,後方ステップ,44,,,23,0,,,"",0,"",0,0,0,0,"",,,1-15F 投げ無敵
luke,ルーク,共通システム,ドライブインパクト（マズルフラッシュ）,PHKH,26,27,35,87,,-3,"",800,始動補正20%,0,-500,-1500,0,上,ドライブインパクト（マズルフラッシュ）.jpg,ドライブインパクト（マズルフラッシュ）.mp4,1-27F　 アーマー判定（2回）@@EOL@@ヒットバックでステージ端に到達すると壁やられが発生@@EOL@@パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化@@EOL@@・地上ヒット膝崩れ@@EOL@@・空中ヒット吹き飛び時間増加@@EOL@@・SAゲージ3000増加
luke,ルーク,共通システム,[ガード時]ドライブリバーサル（バッターリングラム）,（ガード中 or ドライブパリィ成立中に） 6 + PHKH,20,22,26,67,,-6,"",500,"",0,0,0,0,上,ドライブリバーサル（バッターリングラム）.jpg,ドライブリバーサル（バッターリングラム）.mp4,リカバリアブルダメージ@@EOL@@1-22F 完全無敵@@EOL@@ヒット時硬直5F増加
luke,ルーク,共通システム,[起き上がり時]ドライブリバーサル（バッターリングラム）,（起き上がり時に） 6 + PHKH,18,20,26,63,,-6,"",500,"",0,0,0,0,上,ドライブリバーサル（バッターリングラム）.jpg,ドライブリバーサル（バッターリングラム）.mp4,リカバリアブルダメージ@@EOL@@1-20F 完全無敵@@EOL@@ヒット時硬直5F増加
luke,ルーク,共通システム,ドライブパリィ,PMKM,1,12,33,45,,,※,0,"",0,0,0,0,"",ドライブパリィ.jpg,ドライブパリィ.mp4,※1 動作の4F目からドライブラッシュでキャンセル可@@EOL@@※2 ボタンホールドでパリィの持続を延長可@@EOL@@硬直部分はガードのみ可@@EOL@@動作中常に被パニッシュカウンター判定
luke,ルーク,共通システム,ジャストパリィ（打撃）,PMKM,1,,1,0,,,"",0,始動補正50％,0,0,0,0,"",,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する@@EOL@@硬直終了から5Fの間完全無敵@@EOL@@（パリィを継続した場合は無敵にならない）@@EOL@@ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター@@EOL@@
luke,ルーク,共通システム,ジャストパリィ（飛び道具）,PMKM,1,,10,0,,,"",0,始動補正50％,0,0,0,0,"",,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する@@EOL@@暗転演出が入らない@@EOL@@ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター@@EOL@@@@EOL@@
luke,ルーク,共通システム,パリィドライブラッシュ,（ドライブパリィ中に）66,,,45,0,,,※,0,乗算補正15％,0,0,0,0,"",パリィドライブラッシュ.jpg,パリィドライブラッシュ.mp4,暗転10F@@EOL@@※動作9F目から攻撃行動にキャンセル可@@EOL@@　24F目からパリィ以外の行動でキャンセル可
luke,ルーク,共通システム,キャンセルドライブラッシュ,（必殺技キャンセル可能な攻撃ヒット中に） ( ) 66 or N or 6 + PMKM,,,46,0,,,※,0,乗算補正15％,0,0,0,0,"",キャンセルドライブラッシュ.jpg,キャンセルドライブラッシュ.mp4,暗転9F@@EOL@@※動作10F目から攻撃行動にキャンセル可@@EOL@@　25F目からパリィ以外の行動でキャンセル可
jamie,ジェイミー,通常技,立ち弱P（杯打）,PL,5,6,7,17,5,0,C,300,始動補正20%,25,-50,-200,300,上,,,""
jamie,ジェイミー,通常技,立ち弱K（頂奏）,KL,5,6,11,21,3,-1,C,300,始動補正20%,25,-50,-200,300,上,,,連打キャンセル対応
jamie,ジェイミー,通常技,立ち中P（背束拳）,PM,8,11,14,32,5,2,"",600,"",200,-400,-600,500,上,,,""
jamie,ジェイミー,通常技,立ち中K（瞬歩脚）,KM,10,12,17,38,2,-3,C,600,"",150,-300,-400,700,上,,,""
jamie,ジェイミー,通常技,立ち強P（連發拳）,PH,5,14,20,38,1,-3,C,900,"",200,-500,-800,1600,上,,,持続の1F目までキャンセル可@@EOL@@空中ヒット時吹き飛びやられ
jamie,ジェイミー,通常技,立ち強K（魔霞弧）,KH,15,17,21,52,1,-5,C,800,"",300,-400,-1000,1000,上,,,パニッシュカウンター時膝くずれ@@EOL@@空中ヒット時吹き飛びやられ
jamie,ジェイミー,通常技,しゃがみ弱P（杯打）,2 + PL,4,5,9,17,5,-1,C,250,始動補正20%,25,-50,-200,300,上,,,連打キャンセル対応
jamie,ジェイミー,通常技,しゃがみ弱K（先歩）,2 + KL,5,6,11,21,1,-3,"",200,始動補正20%,25,-50,-200,300,下,,,連打キャンセル対応
jamie,ジェイミー,通常技,しゃがみ中P（透骨拳）,2 + PM,6,8,13,26,5,-1,C,600,"",150,-300,-400,500,上,,,""
jamie,ジェイミー,通常技,しゃがみ中K（膝降蹴）,2 + KM,7,9,18,33,-1,-6,C,500,始動補正20%,100,-200,-400,600,下,,,""
jamie,ジェイミー,通常技,しゃがみ強P（月穿）,2 + PH,9,13,23,44,0,-8,C,900,"",250,-500,-700,1000,上,,,強制立ち効果@@EOL@@持続の2F目までキャンセル可
jamie,ジェイミー,通常技,しゃがみ強K（始廻）,2 + KH,9,15,28,51,,-11,"",800,"",300,-200,-500,1000,※下,,,地上ヒット時ハードノックダウン　@@EOL@@カウンター/パニッシュカウンター時ダウン時間延長@@EOL@@空中ヒット時吹き飛びやられ@@EOL@@※ガード時硬直1F増加@@EOL@@※初段がガード時のみ2段目が上段判定
jamie,ジェイミー,通常技,ジャンプ弱P（裏肘落）,（ジャンプ中に）PL,5,13,3,20,,,"",300,"",50,-150,-200,300,中,,,めくり性能
jamie,ジェイミー,通常技,ジャンプ弱K（麓刺）,（ジャンプ中に）KL,6,11,3,19,,,"",300,"",50,-150,-200,300,中,,,""
jamie,ジェイミー,通常技,ジャンプ中P（雲掴）,（ジャンプ中に）PM,7,10,3,19,,,C,700,"",100,-250,-400,500,中,,,空中ヒット時吹き飛びやられ
jamie,ジェイミー,通常技,ジャンプ中K（飛燕腿）,（ジャンプ中に）KM,7,12,3,21,,,"",500,"",100,-250,-400,500,中,,,めくり性能
jamie,ジェイミー,通常技,ジャンプ強P（鞭槌打）,（ジャンプ中に）PH,10,15,3,27,,,"",800,"",200,-400,-500,1000,中,,,空中ヒット時叩きつけダウン
jamie,ジェイミー,通常技,ジャンプ強K（連空腿）,（ジャンプ中に）KH,8,19,3,29,,,"",800,"",200,-400,-250,2000,中中,,,""
jamie,ジェイミー,特殊技,天晴脚,2 + KK,9,11,22,41,,-8,"",600,始動補正20%,100,-250,-400,700,上,天晴脚.jpg,天晴脚.mp4,ヒット時のみジャンプキャンセル可能
jamie,ジェイミー,特殊技,幻酔舞（2段目）,2 + KH -> KH,12,14,43,68,,-28,"",500,"",200,-300,-700,1000,上,幻酔舞.jpg,幻酔舞.mp4,""
jamie,ジェイミー,特殊技,幻酔舞（3段目）,2 + KH -> KH -> P,,,60,0,,,"",0,"",0,0,0,0,"",幻酔舞.jpg,幻酔舞.mp4,56F目で酔いLv1上昇@@EOL@@酔いLv4時ドライブゲージ10000回復
jamie,ジェイミー,特殊技,落星脚,6 + KM,22,24,20,65,1,-3,"",600,"",100,-250,-400,500,中,落星脚.jpg,落星脚.mp4,""
jamie,ジェイミー,特殊技,仙姑肘,4 + PH,18,21,20,58,1,-3,※,800,"",200,-400,-700,1000,上,仙姑肘.jpg,仙姑肘.mp4,""
jamie,ジェイミー,特殊技,旋影脚,6 + KH,16,18,20,53,3,-3,※,900,"",100,-600,-700,500,上,旋影脚.jpg,旋影脚.mp4,""
jamie,ジェイミー,特殊技,鋭鍾打（1段目）,（酔いLv1以上）PL,5,7,9,20,2,-3,C,300,始動補正10%,25,-50,-200,300,上,鋭鍾打.jpg,鋭鍾打.mp4,酔いLv1以上で発動可能
jamie,ジェイミー,特殊技,鋭鍾打（2段目）,（酔いLv1以上）PL -> KL,6,7,16,28,-3,-8,"",200,"",25,-50,-200,300,上,鋭鍾打.jpg,鋭鍾打.mp4,酔いLv1以上で発動可能
jamie,ジェイミー,特殊技,鋭鍾打（3段目）,（酔いLv1以上）PL -> KL -> PM,8,10,21,38,-2,-10,C,500,"",100,-300,-400,500,上,鋭鍾打.jpg,鋭鍾打.mp4,酔いLv1以上で発動可能@@EOL@@※ガード時硬直2F増加
jamie,ジェイミー,特殊技,円月脚（1段目）,6 + KM,22,24,20,65,1,-3,"",600,"",100,-250,-400,500,中,円月脚.jpg,円月脚.mp4,""
jamie,ジェイミー,特殊技,円月脚（2段目）,（酔いLv2以上）6 + KM -> KM,15,24,28,66,,-14,"",400,"",100,-150,-400,600,上,円月脚.jpg,円月脚.mp4,酔いLv2以上で発動可能
jamie,ジェイミー,特殊技,円月脚（3段目）,（酔いLv2以上）6 + KM -> KM -> P,,,61,0,,,"",0,"",0,0,0,0,"",円月脚.jpg,円月脚.mp4,酔いLv2以上で発動可能@@EOL@@54F目で酔いLv1上昇@@EOL@@酔いLv4時ドライブゲージ10000回復
jamie,ジェイミー,特殊技,酩酊襲（1段目）,（酔いLv3以上） 4 + PH,18,20,21,58,1,-3,※,800,"",200,-400,-700,1000,上,酩酊襲.jpg,酩酊襲.mp4,酔いLv3以上で発動可能
jamie,ジェイミー,特殊技,酩酊襲（2段目）,（酔いLv3以上） 4 + PH -> PH,21,24,20,64,1,-11,※,600,"",200,-400,-700,1000,上,酩酊襲.jpg,酩酊襲.mp4,酔いLv3以上で発動可能
jamie,ジェイミー,特殊技,酩酊襲（3段目）,（酔いLv3以上） 4 + PH -> PH -> KH,21,23,37,80,,-20,"",800,"",200,-400,-700,1000,上,酩酊襲.jpg,酩酊襲.mp4,酔いLv3以上で発動可能
jamie,ジェイミー,特殊技,乱酔旋（1段目）,（酔いLv4以上） 6 + KH,16,19,19,53,3,-3,"",900,"",100,-600,-700,500,上,乱酔旋.jpg,乱酔旋.mp4,""
jamie,ジェイミー,特殊技,乱酔旋（2段目）,（酔いLv4以上）強 6 + KH -> 4 + KH,,,75,0,,,"",0,"",0,0,0,0,"",乱酔旋.jpg,乱酔旋.mp4,酔いLv4で発動可能@@EOL@@空振り時も派生可能@@EOL@@@@EOL@@動作中攻撃ボタンを入力するタイミングによって派生技の内容が変化する@@EOL@@6-25F　乱酔旋1へ派生可能@@EOL@@31-55F　乱酔旋2へ派生可能@@EOL@@64-80F　乱酔旋3へ派生可能
jamie,ジェイミー,特殊技,乱酔旋（3段目/即派生）,（酔いLv4以上）強 6 + KH -> 4 + KH -> P,15,18,28,60,,-12,C,850,コンボ補正20%,200,-500,-700,1000,上,乱酔旋.jpg,乱酔旋.mp4,酔いLv4で発動可能
jamie,ジェイミー,特殊技,乱酔旋（3段目/ディレイ派生）,（酔いLv4以上）強 6 + KH -> 4 + KH -> P,4,28,27,58,,-9,C,1200,"",400,-1100,-700,2000,上,乱酔旋.jpg,乱酔旋.mp4,酔いLv4で発動可能
jamie,ジェイミー,特殊技,乱酔旋（3段目/大幅ディレイ派生）,（酔いLv4以上）強 6 + KH -> 4 + KH -> P,,,52,0,,,"",0,"",0,0,0,0,"",乱酔旋.jpg,乱酔旋.mp4,酔いLv4で発動可能@@EOL@@ドライブゲージ10000回復
jamie,ジェイミー,必殺技,魔身,22 + P,,,50,0,,,"",0,"",0,0,0,0,"",魔身.jpg,魔身.mp4,49F目で酔いLv1上昇@@EOL@@酔いLv4時ドライブゲージ5000回復@@EOL@@@@EOL@@ボタンホールドで動作継続を行い、ホールドした分だけ酔いLvが上昇する@@EOL@@@@EOL@@1段階ホールドした場合、全体動作が97Fとなる@@EOL@@@@EOL@@酔いLvが上昇すると、上昇したLvに応じてダメージ倍率が増加して、技が解放される@@EOL@@@@EOL@@酔いLv毎のダメージ倍率@@EOL@@酔いLv0　90%@@EOL@@酔いLv1　95%@@EOL@@酔いLv2　100%@@EOL@@酔いLv3　105%@@EOL@@酔いLv4　110%@@EOL@@※絶唱魔身中は酔いLv4であるが、ダメージ倍率は105%となる
jamie,ジェイミー,必殺技,弱 流酔拳（1段目）,236 + PL,13,14,24,50,-1,-6,SA3,350,"",150,-250,-400,300,上,流酔拳.jpg,流酔拳.mp4,""
jamie,ジェイミー,必殺技,[酔いレベル4]弱 流酔拳（1段目）,236 + PL,13,26,19,57,1,-3,SA3,400,"",300,-500,-800,1000,上,流酔拳.jpg,流酔拳.mp4,酔いLv4で発動可能
jamie,ジェイミー,必殺技,中 流酔拳（1段目）,236 + PM,16,17,24,56,-1,-6,SA3,400,"",150,-250,-400,300,上,流酔拳.jpg,流酔拳.mp4,""
jamie,ジェイミー,必殺技,[酔いレベル4]中 流酔拳（1段目）,236 + PM,16,29,19,63,1,-3,SA3,500,"",300,-500,-800,1000,上,流酔拳.jpg,流酔拳.mp4,酔いLv4で発動可能
